,index,Name,Mass,Amp 44,Area 44,sample,age1,age2,age_end,path_name,path_num,age_lin,age_v1,age_v2,age_final,d13c,d18o,path_ma,d18o_pdb,age_ws,age_ws2,d13c_ma,d18o_ma,d18o_pdb_ma,d13c_ma2,d18o_ma2,d18o_pdb_ma2,d13c_ma3,d18o_ma3,d18o_pdb_ma3,d13c_std,d18o_std,d18o_pdb_std,d13c_no_tectonic,d18o_no_tectonic,d18o_pdb_no_tectonic,d13c_notec_ma,d18o_notec_ma,d18o_pdb_notec_ma,d13c_no_tectonic2,d18o_no_tectonic2,d18o_pdb_no_tectonic2,age_dt,d13c_suess,d13c_suess_ma,d13c_suess_ma2,d13c_suess_ma3,d13c_suess_std,d13c_suess_no_tectonic,d13c_suess_no_tectonic2,d13c_suess_notec_ma,d13c_sg_trend,d13c_no_tec_sg,d13c_suess_sg_trend,d13c_suess_no_tec_sg,d18o_sg_trend,d18o_no_tec_sg,d18o_pdb_sg_trend,d18o_pdb_no_tec_sg,age_final_month,SST,SSS,synthetic_d18o,Sea Level,ENSO
353,353,Path I 15A,0.212,14821.0,181.592,I 15A,,,,I,15,47.2222222222222,1973.937888888889,1977.083138,1977.00669,-1.729534029191246,25.29206096977104,-1.6811687886888647,-5.446447938712392,1977.0163136666667,1977.2901233888888,-1.5434411422295395,25.34433879797207,-5.395737922579111,-1.4448560576921923,25.627467577414407,-5.121100175232248,-1.4550344714164012,25.64925300667635,-5.099968090993871,0.3250386863355178,0.23844038583272087,0.23128955866157308,-0.2846779714990537,-0.3354066076433675,-0.3253477634801447,-0.08871212988748733,-0.2799539790310668,-0.27155815919992615,-0.2744995577748448,-0.3571920369053103,-0.3464798477185216,1977-01-03 10:36:15.839997951,-0.8953467091912478,-0.708984359562875,-0.6063880290810811,-0.6115716246525124,0.32688624031635777,-0.2889586801101667,-0.28377508453873546,-0.09276320660971167,-1.4149849168261455,-0.3145491123651005,-0.5680384621398595,-0.3273082470513883,25.653763782987667,-0.36170281321662756,-5.068081030168388,-0.37836690854400423,1,29.706458257609672,34.45780250009502,-0.1048178431666523,-0.007658857195039673,0.7419720000000926
338,338,Path J 30A,0.28,15352.0,187.071,J 30A,1.0,46.3,,J,30,46.6333333333333,1973.349,1976.527822,1977.035874,-1.5293708268323547,25.320135982069,,-5.41921489603325,1977.0419006666668,1977.367102583333,-1.6312813712026735,25.328518147628387,-5.411084111618989,-1.4563682290550293,25.6257213813643,-5.122794002862815,-1.4607005886555577,25.643082959940187,-5.105953098028419,0.31676150143478105,0.23839685889876946,0.23124733710037088,-0.07300259777732543,-0.3055853992952997,-0.29642089317043485,-0.1780837852484706,-0.29706106729672516,-0.28815220588849755,-0.06867023817679696,-0.32294697787118665,-0.3132617980048309,1977-01-14 02:15:22.463997527,-0.694366354832357,-0.7961081525360089,-0.6167529694439184,-0.6151885031694465,0.31955440682913827,-0.07761338538843854,-0.07917785166291047,-0.18255840943365742,-1.4184333305093428,-0.11093749632301186,-0.5710839935012303,-0.12328236133112669,25.6546152814463,-0.3344792993772998,-5.072710486942039,-0.34650440909121016,1,29.609576426176062,34.38164179073971,-0.11777615938062515,0.018082460457604612,0.7069512000001723
354,354,Path I 16A,0.226,9870.0,119.175,I 16A,,,,I,16,47.2777777777777,1973.9934444444443,1977.035874,1977.083138,-1.6349392575844206,25.373357491045116,-1.6422957172534145,-5.367589500111325,1977.1058456666667,1977.4451441388892,-1.5755746498004504,25.344324864252993,-5.395751438425955,-1.4583684711153877,25.623548685996624,-5.124901539096412,-1.465414266572457,25.643126627777377,-5.105910739789663,0.3170144101877906,0.23921424022195836,0.23204020515767745,-0.1765707864690329,-0.2501911949515083,-0.24268796101491308,-0.11043538794697778,-0.27758390811462164,-0.26925916671026534,-0.1695249910119636,-0.2697691367322612,-0.2616787603216624,1977-01-31 08:17:19.967998821,-0.7986113935844217,-0.7386109711337849,-0.617508230782055,-0.617832729475235,0.31965051688831514,-0.1811031628023667,-0.18077866410918664,-0.1143516879099414,-1.4240180969677738,-0.21092116061664679,-0.5749385201905155,-0.22367287339390618,25.65409126070967,-0.280733769664554,-5.080207973405518,-0.28738152670580774,1,29.668982634064452,33.692416756074216,-0.44099682536384455,0.05972213404455306,0.6502344000000905
355,355,Path I 17A,0.226,9944.0,119.929,I 17A,1.0,47.0,,I,17,47.3333333333333,1974.049,1977.198525,1977.198525,-1.5624138649845767,25.33948111964486,-1.5759757019810594,-5.40044991913329,1977.2031823333334,1977.5235007222223,-1.575975701981059,25.32933727329593,-5.410289551530216,-1.4806810853900014,25.616456249741915,-5.131781273187842,-1.4597537363151847,25.640062597491823,-5.108882879806956,0.306250984955469,0.24127257579618275,0.23403681124803108,-0.08173277959457526,-0.2769751300970569,-0.26866864594544815,-0.10103230695781991,-0.28638268873203643,-0.27779407189696287,-0.102660128669392,-0.3005814778469649,-0.29156703932633476,1977-03-14 11:04:44.400000562,-0.7228551649845762,-0.7362865966477258,-0.6385166494455576,-0.6100937520512959,0.3095936962873507,-0.08433851553901861,-0.11276141293328035,-0.10351704180041184,-1.4390403966280136,-0.12337346835656304,-0.5814057525813431,-0.14144941240323317,25.648434148313612,-0.3089530286687534,-5.081340566247809,-0.3191093528854818,3,29.56446688606746,33.27052954577517,-0.6078526177232368,0.0994568274323683,0.3353099999996951
356,356,Path I 18A,0.208,9897.0,119.245,I 18A,,,,I,18,47.4666666666666,1974.1823333333334,1977.327884,1977.327884,-1.5305739833741807,25.27517320919781,-1.6438164399740718,-5.462829235346032,1977.304231,1977.6005233333333,-1.6438164399740716,25.335473014755014,-5.40433782095749,-1.485780628564329,25.607154950345354,-5.140803626615504,-1.4660646071760501,25.640067312850434,-5.108878305861953,0.3084710764504369,0.23707699500725393,0.22996705592696173,-0.044793354809851804,-0.3319817411475441,-0.3220256087305273,-0.16165809669656972,-0.27465177786278616,-0.26641497104468154,-0.06450937619813057,-0.36489410365262387,-0.35395092948407836,1977-04-30 16:15:49.824001262,-0.6873932313741796,-0.8012979719740718,-0.6422837843143298,-0.6143196010788281,0.31118782642200127,-0.04510944705984987,-0.07307363029535152,-0.16272438910397688,-1.448880939892804,-0.08169304348137674,-0.5742875188354926,-0.11310571253868706,25.648938105791164,-0.37376489659335377,-5.085747033681942,-0.37708220166408957,4,29.385562140537342,33.74743245072269,-0.35388722284159974,0.06710814148489408,0.2
357,357,Path I 19A,0.218,10621.0,128.182,I 19A,,,,I,19,47.6,1974.3156666666666,1977.386284,1977.386284,-1.8384614715634577,25.39176471542237,-1.80167341933436,-5.349734308393149,1977.383484,1977.6815742777778,-1.8016734193343595,25.420917716279718,-5.32145560603151,-1.4800133158781754,25.606763177766126,-5.14118364993508,-1.4693719720922649,25.640999600449163,-5.107973977568307,0.29679301095528315,0.2368359480429693,0.229733237961136,-0.3584481556852823,-0.21499846234375752,-0.2085506584580692,-0.31625378052102976,-0.18522780422014287,-0.17967282237158008,-0.36908949947119285,-0.24923488502679447,-0.24176033082484238,1977-05-21 23:50:52.223997867,-0.9936455195634597,-0.9569358673343613,-0.6349203148503979,-0.6155202105505985,0.29649051883104094,-0.3587252047130618,-0.37812530901286123,-0.3166955863451049,-1.4518374006167596,-0.38662407094669815,-0.5714459020526894,-0.4221996175107703,25.648843129938754,-0.2570784145163856,-5.089340898773336,-0.2603934096198133,5,29.08154587118041,33.756516936347204,-0.282915613935123,0.022462467658040622,0.21354079999993114
358,358,Path I 20A,0.228,9425.0,113.625,I 20A,,,,I,20,47.7333333333333,1974.449,1977.436284,1977.436284,-2.0359848030654413,25.595815224218978,-1.889858050020434,-5.151803274355348,1977.4678803333334,1977.76599825,-1.8898580500204336,25.518840241476894,-5.226469777364997,-1.4904649719974858,25.604518433388105,-5.143361074429205,-1.4650233274161013,25.643398773517017,-5.105646755700757,0.30922581172229546,0.23353851988166208,0.22653469967038592,-0.5455198310679554,-0.008703209169127035,-0.0084421999261437,-0.4025398842773528,-0.08671166220347952,-0.08411117945399631,-0.57096147564934,-0.04758354929803943,-0.04615651865459114,1977-06-09 05:50:52.223996432,-1.1897688510654445,-1.0427574006871019,-0.6435167438030417,-0.6090643981244349,0.3064598468541895,-0.5462521072624028,-0.5807044529410096,-0.40243213495327973,-1.4543168501971375,-0.5816679528683038,-0.5673070199757166,-0.6224618310897279,25.64399120457066,-0.04817598035168302,-5.092318294805991,-0.0594849795493575,6,28.6743733543279,33.98424805039572,-0.09085865714530433,-0.016361269291381177,0.27354079999993114
359,359,Path I 21A,0.232,10975.0,132.263,I 21A,,,,I,21,47.8666666666666,1974.5823333333333,1977.581073,1977.581073,-1.795127875432403,25.568940784789337,-1.8489286778799414,-5.177871749346494,1977.5788633333334,1977.8511904444447,-1.8489286778799414,25.59551284037293,-5.152096589709856,-1.491476209353582,25.60537409988689,-5.142531069368718,-1.4691087803375074,25.647823646559583,-5.101354584600737,0.308964845465978,0.2350061872142354,0.22795835165965547,-0.3036516660788209,-0.03643331509755399,-0.03534067997777601,-0.362044595405324,-0.008200219038320947,-0.00795429446935921,-0.3260190950948956,-0.07888286177024639,-0.07651716474575654,1977-08-01 02:11:58.128001902,-0.9448578314324012,-0.9987205045466084,-0.642538738548027,-0.6110176397402853,0.3067580620223899,-0.3023190928843742,-0.3338401916921159,-0.3608268593960648,-1.4618518877370623,-0.3332759876953406,-0.578365629767436,-0.3664922016649652,25.636775558285706,-0.06783477349636868,-5.099859679135661,-0.0780120702108329,8,28.049692852056168,34.56485479346357,0.3078440657305626,-0.07604085647500869,0.4
360,360,Path I 22A,0.212,10399.0,129.181,I 22A,,,47.0,I,22,48.0,1974.7156666666667,1977.719233,1977.719233,-1.71567335514198,25.621782512110464,-1.7463741459127469,-5.126614745427727,1977.735019,1977.9381616388887,-1.7463741459127469,25.633085351875952,-5.115650877826805,-1.478711066072784,25.601246644958746,-5.146534741923569,-1.469124294820429,25.639690285851316,-5.109244025821364,0.30209982002233293,0.23119272000574864,0.22425925033275065,-0.23696228906919603,0.02053586715171818,0.019919996495842085,-0.26011572007211997,0.03465745185199509,0.03361807487095506,-0.246549060321551,-0.01790777374085195,-0.017370719606362606,1977-09-20 12:28:51.888000980,-0.8615348311419792,-0.8917936139127458,-0.6276254531005622,-0.6089061931676514,0.29945713003845276,-0.23390937804141698,-0.2526286379743278,-0.25667261715545175,-1.4754963660289993,-0.2401769891129808,-0.5823184572224739,-0.27921637391950527,25.63621140684399,-0.014428894733526931,-5.1077731625914655,-0.01884158283626114,9,27.863630165725795,34.62715137442078,0.37681133526447314,-0.09982496183920375,0.6130796000001044
361,361,Path I 23A,0.2,8284.0,99.78,I 23A,,,,I,23,48.0555555555555,1974.7712222222221,1977.904751,1977.904751,-1.7283212071638578,25.70853275872806,-1.6194676147911728,-5.042466138706192,1977.914565,1978.0268363055557,-1.6194676147911722,25.652385973966606,-5.096929081392651,-1.4885880020955147,25.58866295522624,-5.1587410468009915,-1.4675409257669552,25.632673773824976,-5.116050112652037,0.2942579290484316,0.21896933140710367,0.21240244115817725,-0.23973320506834317,0.11986980350182108,0.11627490809479912,-0.13730389386680408,0.06303319191377572,0.06114282648828221,-0.2607802813969027,0.07585898490308551,0.07358397394584415,1977-11-27 05:37:07.536001038,-0.868988179163857,-0.7613761341245056,-0.6351987986232932,-0.6051671607530662,0.29294559530157604,-0.23378938054056375,-0.26382101841079075,-0.1326118533760626,-1.4885036471351063,-0.23981756002875154,-0.5817587733735532,-0.28722940579030376,25.6349246159446,0.07360814278346339,-5.1199252440386775,0.07745910533248512,11,28.991991955237808,34.35936263273741,0.008066795072648722,-0.10675925321089835,0.8
362,362,Path I 24A,0.234,9393.0,113.087,I 24A,,,,I,24,48.1111111111111,1974.8267777777778,1978.119711,1978.119711,-1.4144082820676802,25.626842651061295,-1.461605687769459,-5.121706360044033,1978.083483333333,1978.1157354722225,-1.4616056877694588,25.587276469248053,-5.160085952064695,-1.479192094604807,25.578148745973508,-5.168939934918239,-1.4690149257603777,25.625372181510414,-5.123132730213083,0.2887539896660829,0.21634354095253475,0.2098553981593401,0.06478381253712673,0.048693905087787925,0.04723357487420543,0.025238961928463272,0.011492746852979963,0.011148079374858769,0.05460664369269752,0.0014704695508811483,0.0014263701690495623,1978-02-13 16:40:06.096001642,-0.5536053920676808,-0.6016470084361253,-0.6234685905214741,-0.6044739203576002,0.2867322798191401,0.0698631984537933,0.05086852828991939,0.029470750122908524,-1.5124328039944988,0.09802452192681854,-0.6140687305692959,0.060463338501615116,25.64802837485918,-0.021185723797884748,-5.131561647325538,0.00985528728150431,2,29.188573268394492,34.226727860612066,-0.09486673426235347,-0.14159855802909987,0.41904039999982984
363,363,Path I 25A,0.26,12909.0,155.946,I 25A,,,,I,25,48.1666666666666,1974.8823333333332,1978.225988,1978.225988,-1.242087574076839,25.426453997954802,-1.2582624637168767,-5.3160853574438605,1978.2091883333333,1978.2055062222223,-1.2582624637168764,25.450783345527622,-5.292485647004749,-1.492753852393445,25.56053946598547,-5.186021112599432,-1.47465812541201,25.618915372813895,-5.129395899216794,0.27792181758578105,0.20835170923682622,0.2021032414767839,0.25066627831660604,-0.13408546803066912,-0.13006424484442825,0.23064745721020766,-0.11241303910726923,-0.1090417720644415,0.23257055133517102,-0.19246137485909287,-0.1866894582270664,1978-03-24 11:39:17.567997342,-0.3823474540768381,-0.39835434705021017,-0.6346858865323345,-0.6078744194536766,0.2771103515841932,0.25233843245549636,0.22552696537683847,0.2324671074879857,-1.525967926247148,0.28388035217030905,-0.6282162915402523,0.24586883746341415,25.64496972169892,-0.21851572374411887,-5.138166979849776,-0.17791837759408402,3,29.49687958906866,33.94680178741514,-0.2886608607347297,-0.07433408445418718,0.03644320000014624
364,364,Path I 26A,0.198,10300.0,124.008,I 26A,,,,I,26,48.2222222222222,1974.937888888889,1978.281866,1978.281866,-1.1182915350061111,25.299053387566772,-1.1437128740065428,-5.4396652235263545,1978.2821983333333,1978.2993561388892,-1.1437128740065425,25.358851946331256,-5.381660023539218,-1.4947838157830011,25.5509009419457,-5.195370577303253,-1.489107787224441,25.61573818504948,-5.132477803120154,0.27932904074003906,0.20698727378014373,0.20077972543944678,0.37649228077689,-0.2518475543789265,-0.2442946462231017,0.3579381470844902,-0.19119213845283412,-0.18545828622063296,0.3708162522183298,-0.31668479748270784,-0.3071874204062004,1978-04-13 21:08:46.176001146,-0.25911019500611154,-0.2845348573398761,-0.6343098865607794,-0.6199476563772188,0.27686858857909863,0.3751996915546678,0.3608374613711073,0.3566254512141201,-1.5345583327213734,0.4162667977152623,-0.651862265887323,0.39275207088121145,25.641314492697468,-0.34226110513069585,-5.139829431927197,-0.29983579159915763,4,29.489729409820114,33.66153550362665,-0.415457630882042,-0.01388913253100418,-0.16471759999992228
365,365,Path I 27A,0.216,12341.0,149.126,I 27A,,,,I,27,48.2777777777777,1974.9934444444443,1978.338741,1978.338741,-1.0707595129366783,25.351048453472192,-1.1384965027977423,-5.3892294896474375,1978.3426523333335,1978.3963013611112,-1.138496502797742,25.35764271139468,-5.382832993520046,-1.5174153950966525,25.5386918464211,-5.207213522053069,-1.5049559501639,25.613780473869255,-5.134376802542083,0.28060926399984293,0.1968338126108155,0.19093076657058464,0.4466558821599742,-0.18764339294890675,-0.1820159675943689,0.3779049672980686,-0.18716486333517204,-0.18155178908375014,0.4341964372272218,-0.26273202039706334,-0.25485268710535447,1978-05-04 15:22:16.176000860,-0.21214692293667858,-0.27992302613107584,-0.6544851525688751,-0.6333941667055666,0.2770225230100701,0.4423382296321965,0.421247243768888,0.3735426814739946,-1.5451747594429106,0.47441524650623235,-0.6641847796007424,0.4520378566640638,25.637787220491692,-0.2867387670195001,-5.140125612325029,-0.24910387732240835,5,29.40744852900311,33.81065002330981,-0.3302542977991586,0.03451150192296154,-0.25648919999999314
366,366,Path I 28A,0.256,11865.0,143.105,I 28A,1.0,48.0,,I,28,48.3333333333333,1975.049,1978.40735,1978.40735,-1.226438460450438,25.422826293145075,-1.1092152835014415,-5.319604267386346,1978.4285743333332,1978.4948224444443,-1.109215283501441,25.49118610706951,-5.253294564281504,-1.5370051994077794,25.544829935822758,-5.201259513952566,-1.5108511835188116,25.616147745241054,-5.132080525638726,0.3147538242625936,0.20007178430735245,0.19407163149594328,0.31056673895734144,-0.12200364267768293,-0.11834475343377981,0.4308395751539727,-0.05118574708588497,-0.04965068653077983,0.28441272306837373,-0.1933214520959794,-0.18752374174762032,1978-05-29 16:23:09.599998463,-0.36851196045043744,-0.2515010268347745,-0.6716020836855574,-0.6368263089493672,0.3067128483528492,0.30309012323511997,0.26831434849892977,0.42312563432989897,-1.5665034347061055,0.3400649742556676,-0.6788622815242038,0.31035032107376637,25.63556247606709,-0.2127361829220149,-5.140398618307521,-0.17920564907882497,5,29.225058093982433,34.02920743847503,-0.19177757187881644,0.054331082258689094,-0.3
367,367,Path I 29A,0.202,10084.0,121.554,I 29A,,,,I,29,48.5,1975.2156666666667,1978.539632,1978.539632,-1.0304478771172076,25.699683574591266,-1.101922736076349,-5.0510499358107275,1978.5915486666665,1978.5977697222224,-1.1019227360763486,25.679676399828754,-5.070457095402109,-1.56574398146181,25.54359378022233,-5.202458597246537,-1.522569359279939,25.61527437876048,-5.1329276998585485,0.3313085163938319,0.19824389113226462,0.19229855683717587,0.5352961043446023,0.15608979436893478,0.15140866143580922,0.4579446748197213,0.13287694567616745,0.12889196607533826,0.4921214821627313,0.0844091958307871,0.08187776404782099,1978-07-16 23:10:34.751999471,-0.17384419711720744,-0.24583822274301514,-0.6977927472395882,-0.6459999253493836,0.3212827920309886,0.5239485501223807,0.4721557282321761,0.4460600789308331,-1.5770560045603685,0.5466081274431609,-0.6984319637019856,0.5245877665847781,25.629823622370758,0.06985995222050789,-5.146059564861366,0.09500962905063837,7,28.644226001304666,34.337225251468716,0.07461349022234232,0.020113511699747504,-0.3975583999998934
368,368,Path I 30A,0.2,9076.0,109.255,I 30A,,,,I,30,48.6666666666666,1975.3823333333332,1978.827664,1978.827664,-1.0488818706614014,25.916519331749928,-1.0500604918731051,-4.8407170830092525,1978.7835839999998,1978.7042965,-1.050060491873105,25.811085282021974,-4.942989165585867,-1.5768530518186212,25.551974646412678,-5.194329073233238,-1.5215184939563882,25.614740305282474,-5.133445756472944,0.3323251369999544,0.2007430180969024,0.19472273498414489,0.5279711811572199,0.3645446853372505,0.3536119902239854,0.5248118172029587,0.25902494175288737,0.251256783749717,0.4726366232949868,0.3017790264674538,0.29272867346369136,1978-10-30 02:20:11.903997269,-0.19515851066140055,-0.1958963318731046,-0.7063000740963994,-0.6423792696647215,0.32180789866098625,0.5111415634349988,0.4472207590033209,0.5084185495270335,-1.574690296105746,0.5258084254443447,-0.7159931864872556,0.5208346758258551,25.621895795336506,0.29462353641342176,-5.149567996909177,0.30885091389992425,10,28.516424159502815,34.93948854760299,0.373748368363258,-0.008629876973941464,-0.21360640000031128
369,369,Path I 31A,0.262,12039.0,147.021,I 31A,,,,I,31,48.8333333333333,1975.549,1978.983456,1978.983456,-1.0708517278407064,25.817052939724725,-1.1844161813013232,-4.937200477937619,1978.9679713333333,1978.8120366666667,-1.184416181301323,25.77817104407579,-4.974916305536042,-1.58201989394776,25.560612594172248,-5.185950177526975,-1.5238974633744082,25.61015351600572,-5.137894987939292,0.32977726260336737,0.19833190288471317,0.19238392911716914,0.5111681661070537,0.25644034555247686,0.24874969958935633,0.3957339139174661,0.2215894644724301,0.21494399643290052,0.45304573553370187,0.20689942371900472,0.20069451000167327,1978-12-25 23:04:28.415997881,-0.21868628784070576,-0.32989976996799125,-0.708851822864427,-0.6422024986105195,0.32044026758018274,0.4901655350237213,0.4235162107698137,0.37707291569524265,-1.5665718271200193,0.49572009927931293,-0.7030274352121755,0.4843411473714697,25.63466357324556,0.18238936647916404,-5.148372503301106,0.21117202536348678,12,29.421446131900954,34.97504776616927,0.1906451621254912,-0.022729949838677384,0.0
370,370,Path I 32A,0.202,9272.0,111.666,I 32A,,,48.0,I,32,49.0,1975.7156666666667,1979.092794,1979.092794,-1.433514945401862,25.60094086075272,-1.3455644757347416,-5.146831355661256,1979.0803919999998,1978.9218766388888,-1.3455644757347411,25.638725254599624,-5.110180115785819,-1.5815773398899866,25.557157498225155,-5.189301655146616,-1.5178540225951904,25.61014141881581,-5.137906722334478,0.3300785125896234,0.20188833028492542,0.1958336992596495,0.14806239448812453,0.043783362527562986,0.04247029948535985,0.23713414361198937,0.08054464745560708,0.07812911347841241,0.08433907719332834,-0.009200558063092501,-0.008924633326778064,1979-02-03 20:52:31.583997243,-0.5758545114018674,-0.4882690224014114,-0.7057661600288756,-0.633559708109079,0.32266711019148725,0.1299116486270082,0.05770519670721164,0.2186031889730974,-1.5738061701956418,0.14029122479377976,-0.6997521742262413,0.12389766282437387,25.642849751808566,-0.041908891055847164,-5.145572206291563,-0.0012591493696927358,2,29.22757058211072,34.441880654306956,-0.006627387702296525,-0.05185515275333819,0.061352799999859924
371,371,Path I 33A,0.258,11728.0,141.228,I 33A,,,,I,33,49.1666666666666,1975.8823333333332,1979.164926,1979.164926,-1.5323267539616563,25.49818196332143,-1.5636134140403202,-5.246508513758581,1979.158376,1979.0345100277777,-1.5636134140403197,25.50789192991245,-5.237089749065621,-1.584498624202446,25.556771729034647,-5.189675855119102,-1.5249358513408224,25.613487530477144,-5.134660960561863,0.3318858094981577,0.20242191400756146,0.1963512808064438,0.05217187024078962,-0.05858976571321861,-0.05683265863947895,0.019370838062607126,-0.050355434811613975,-0.04884527532161501,-0.007390902620833861,-0.1153055671557155,-0.1118475531967178,1979-03-02 04:45:06.335997574,-0.670266267961661,-0.7019524780403238,-0.7059986512302241,-0.6379042396602669,0.32281059479822805,0.035732383268563095,-0.03236202830139412,0.002514999016307103,-1.5735993846541292,0.04127263069247289,-0.6893133772730936,0.01904710931143261,25.64526118622475,-0.1470792229033222,-5.145845406517035,-0.10066310724154626,3,29.350072151845318,34.20870760732859,-0.13850559830505985,0.0021196913713083633,0.14791119999995128
372,372,Path I 34A,0.214,10084.0,121.548,I 34A,1.0,49.0,,I,34,49.3333333333333,1976.049,1979.217408,1979.217408,-1.724998542757442,25.424552965663214,-1.654146978812691,-5.317929377777027,1979.2214783333332,1979.1509018055558,-1.6541469788126903,25.49066866948795,-5.253796483909994,-1.582876792216349,25.5608128669124,-5.185755910966301,-1.5261336129159693,25.616361079748472,-5.131873589033186,0.33230529311181517,0.1989857786464052,0.19301819514476817,-0.142121750541093,-0.1362599012491863,-0.13217346681072595,-0.07697845345559966,-0.06979990098750595,-0.06770660195689142,-0.19886492984147264,-0.19180811408525855,-0.18605578874384054,1979-03-21 08:29:38.687999294,-0.8597366547574433,-0.7886368004793595,-0.7016376199107937,-0.6363071148465247,0.32403040892942153,-0.15809903484664967,-0.22342953991091863,-0.09270839379819396,-1.5799707864612555,-0.14502775629618636,-0.6822087446001929,-0.17752791015725045,25.645995647795754,-0.22144268213254037,-5.149415571555709,-0.16851380622131806,3,29.473704221299258,34.108307450454625,-0.21088472126642674,0.05077428093051003,0.21088960000004428
373,373,Path I 35A,0.26,12126.0,146.226,I 35A,,,,I,35,49.4444444444444,1976.160111111111,1979.282101,1979.282101,-1.7051156397189744,25.549271079479205,-1.801656157681977,-5.196951560194375,1979.315055,1979.2684556944446,-1.8016561576819765,25.571824748187467,-5.175074276010675,-1.5641301596524786,25.563821115479318,-5.182837879773905,-1.535732125232573,25.614124176218965,-5.134043407825844,0.3479522225644686,0.19687832777627098,0.19097394672622905,-0.1409854800664958,-0.014550036000112954,-0.014113680420469343,-0.23265468400808445,0.00745426422034375,0.007230710836375091,-0.16938351448640132,-0.06485309673976047,-0.06290815236853042,1979-04-13 23:12:17.136000361,-0.8359074787189738,-0.9304378026819751,-0.6801489489024788,-0.6430894420797952,0.3425382048543358,-0.15575852981649496,-0.19281803663917851,-0.24540628268400863,-1.584520078823598,-0.12059556089537637,-0.6740556458895994,-0.16185183282937432,25.64564360336319,-0.09637252388398565,-5.152768821963095,-0.04418273823127983,4,29.300024417050356,34.290176722047676,-0.09083400263006502,0.04455380016127856,0.2885211999999437
374,374,Path I 36A,0.216,9144.0,110.221,I 36A,,,,I,36,49.5555555555555,1976.2712222222221,1979.445656,1979.445656,-1.9748542905695143,25.741650199419983,-1.9012574364849286,-5.010341890060623,1979.4498936666666,1979.386302777778,-1.9012574364849284,25.730679821646415,-5.0209832662047615,-1.5599974691528495,25.568477469509652,-5.1783211698009435,-1.5286328513128113,25.607807006121405,-5.140171125992179,0.3488555417846568,0.19337194741343883,0.18757272271047784,-0.4148568214166648,0.1731727299103305,0.16797927974032056,-0.33719958699376273,0.15921025541177278,0.15443553985197442,-0.446221439256703,0.13384319329857775,0.12982923593155604,1979-06-12 15:56:47.616003124,-1.0956692745695082,-1.021813922818259,-0.6733079911806273,-0.6331767768683667,0.3441165178723207,-0.4223612833888809,-0.46249249770114154,-0.34443004607709327,-1.58853435144356,-0.3863199391259544,-0.65328293328273,-0.44238634128677823,25.635945634294806,0.10570456512517623,-5.157913826613385,0.14757193655276168,6,28.723559038164197,34.49597403707109,0.1285971631691958,0.03073310880448844,0.030425599999607977
375,375,Path I 37A,0.272,11939.0,145.707,I 37A,,,,I,37,49.6666666666666,1976.3823333333332,1979.621924,1979.621924,-2.0238023791662973,25.901118186040055,-1.8100927351215688,-4.855656348359286,1979.6022679999999,1979.503937611111,-1.810092735121568,25.88459543595178,-4.871683581172413,-1.5680459196681695,25.582110113714954,-5.165097368595358,-1.521507352170807,25.602957348816478,-5.144875342074524,0.3514897180603982,0.18936145840779453,0.1836825082701124,-0.4557564594981278,0.31900807232510076,0.309441020236072,-0.24957236878304703,0.30289985465118247,0.29381588801019315,-0.5022950269954904,0.2981608372235769,0.28921899371523807,1979-08-16 00:03:15.264001115,-1.1338650151662952,-0.9213543871215674,-0.6786946901403916,-0.6232893995180291,0.34585669617867676,-0.4551703250259036,-0.5105756156482661,-0.2501879626071202,-1.6000657613193892,-0.4237366178469082,-0.6616014609573329,-0.4722635542089624,25.622433781592154,0.2786844044479011,-5.160305337474254,0.30464898911496796,8,27.689685264205373,34.700797901996346,0.4482201337321206,-0.003961984810475769,0.19261760000007838
376,376,Path I 38A,0.204,9021.0,108.417,I 38A,,,,I,38,49.7777777777777,1976.4934444444443,1979.739224,1979.739224,-1.431621535628894,26.011017922395304,-1.6234981172705034,-4.749052505097332,1979.7387453333333,1979.6232976666668,-1.6234981172705034,25.88351225548669,-4.872734277055358,-1.5535177101945452,25.594499160677188,-5.153079869151519,-1.515682868747689,25.597868384975854,-5.149811687889569,0.35080150965028883,0.19113397668703155,0.18540186872615547,0.12189617456565127,0.4165187617181161,0.40402736405418693,-0.07063706061547403,0.29165515799286723,0.2829084198046609,0.08406133311879516,0.41314953741945004,0.4007591827922372,1979-09-27 19:36:08.063997536,-0.5345288716288987,-0.7264346519371707,-0.661496592222323,-0.6148032340949112,0.34514071193616697,0.12696772059342432,0.0802743624660125,-0.06559844599510423,-1.6046184206595622,0.17299688503066823,-0.6679023296578953,0.13337345802899658,25.62289027457477,0.3881276478205322,-5.1577080137932185,0.40865550869588674,9,27.932243241301308,34.53245569067378,0.3191033703598417,-0.027050318943914135,0.3741375999998597
