,decimal_year,d13c,d18o,sea level,d18o_pdb,d13c_ma,d18o_ma,d13c_std,d18o_std
68,2002.0,-2.33198,-5.4280933000000005,-133.54499828000002,25.548392488190046,-2.2133522666666665,25.617347780116592,0.6055447586425524,0.18404141739451677
69,2001.8,-2.0973576,-5.648416299999999,-124.7030185136,25.76210949549427,-2.0807656,25.575242261691127,0.45601563737925443,0.1974946780949335
70,2001.6,-1.8129591999999999,-5.2908094000000006,-113.98518041119999,25.415224801389066,-2.106638666666666,25.477411413217443,0.45897914234440723,0.2012858374777737
71,2001.3999999999999,-2.4095991999999993,-5.1255289,-136.47015545119996,25.254899942769008,-2.561410933333333,25.389961490333786,0.5043508734271344,0.16245616261349588
72,2001.1999999999998,-3.4616743999999997,-5.3779573,-176.11866143839998,25.499759726843276,-2.7907858666666656,25.482917519473087,0.4797566313631874,0.15864485351141824
73,2001.0,-2.5010839999999996,-5.5782973,-139.91785162399998,25.694092888806974,-2.754987466666666,25.649072372952052,0.4804077939106581,0.17624312690401897
74,2000.8,-2.3022039999999997,-5.639401,-132.42285994399998,25.753364503205905,-2.197460533333333,25.67530734981715,0.48283575799728323,0.1771013420025563
75,2000.6,-1.7890936,-5.459095,-113.0857814096,25.578464657438577,-2.013496533333333,25.592715755982578,0.48186055118099835,0.15974019890443927
76,2000.3999999999999,-1.9491919999999998,-5.3228638,-119.119249712,25.446318107303256,-2.0496263999999997,25.444050887080348,0.4652249562763932,0.15790963481282114
77,2000.1999999999998,-2.4105936,-5.179620699999999,-136.50763040959998,25.307369896499207,-2.2730162666666662,25.405590594717285,0.469486864299717,0.13547814147631831
78,2000.0,-2.4592631999999996,-5.3401477,-138.3417929552,25.4630837803494,-2.480182933333333,25.46162332308349,0.2652365950952088,0.13528342118634645
79,1999.8666666666666,-2.5706919999999998,-5.496157899999999,-142.54109871199998,25.61441629240186,-2.3293655999999996,25.550061402062255,0.24957118355908567,0.12879775857198134
80,1999.7333333333331,-1.9581416,-5.4531358,-119.4565243376,25.572684133435512,-2.234916266666666,25.531209901931305,0.24857311923077585,0.09836922545632047
81,1999.5999999999997,-2.1759151999999995,-5.281845100000001,-127.66354022719997,25.406529279956544,-2.143431466666666,25.495598645856575,0.21580414572734588,0.09326334299185227
82,1999.4666666666662,-2.2962375999999995,-5.386021900000001,-132.19801019359997,25.507582524177668,-2.245523199999999,25.43697480866419,0.29176182743313417,0.09366779506471325
83,1999.3333333333328,-2.2644168,-5.2718281000000005,-130.9988115248,25.39681262185836,-2.2770125333333326,25.432116479615093,0.2938516286264816,0.07648915314056536
84,1999.2,-2.2703832,-5.2668196,-131.2236612752,25.391954292809267,-2.176578133333333,25.43891814028383,0.2754343203895792,0.07869080803745804
85,1998.9555555555555,-1.9949344,-5.407057600000001,-120.84309779840001,25.52798750618386,-1.944882933333333,25.472926443627475,0.22096774792126853,0.07052751496446337
86,1998.711111111111,-1.5693312,-5.3770066000000005,-104.8038156032,25.498837531889304,-1.8252234666666662,25.52248139992822,0.22437327491804962,0.06782269114544372
87,1998.4666666666665,-1.9114048,-5.4200797000000005,-117.6952012928,25.540619161711497,-1.8229031999999996,25.533817501042765,0.22275545570415606,0.06472466216605444
88,1998.222222222222,-1.9879736000000001,-5.442117100000001,-120.5807730896,25.561995809527506,-1.9634450666666663,25.51114529881367,0.20722991708734628,0.06384147546703307
89,1997.9777777777774,-1.9909568,-5.3068876000000005,-120.69319796479999,25.430820925202006,-2.0615405333333334,25.462885896926014,0.21517769712237136,0.05813813961680854
90,1997.733333333333,-2.2056912,-5.270826400000001,-128.7856785632,25.39584095604854,-2.1125863999999996,25.438270363077283,0.23351966505515867,0.11456228802384423
91,1997.4888888888884,-2.1411112,-5.3659879,-126.35191668320002,25.488149207981298,-2.133450133333333,25.456732013463835,0.2538267106050137,0.16315816067842817
92,1997.2444444444438,-2.0535479999999997,-5.363984500000001,-123.05200992799999,25.486205876361662,-1.9660781333333333,25.48393865613875,0.280407571990759,0.1921376861516144
93,1997.0,-1.7035752,-5.3549692,-109.86293498719999,25.477460884073295,-1.7595743999999998,25.37543597404235,0.2834621681348909,0.18237226708259763
94,1996.8,-1.5216,-5.0304184,-103.0050176,25.162641161692097,-1.5981501333333332,25.237849278792524,0.28737453879088304,0.16724633676479095
95,1996.6,-1.5692752,-4.938466000000001,-104.8017051872,25.07344579061218,-1.8298266666666665,25.100932347796284,0.2962221570429386,0.18429965156426967
96,1996.3999999999999,-2.3986047999999998,-4.9315221000000005,-136.0558204928,25.066710091084573,-2.019293333333333,25.165464848208543,0.2940185344816505,0.18698264553650512
97,1996.1999999999998,-2.09,-5.23,-124.42573999999999,25.35623866292887,-2.2012685333333333,25.266863968079985,0.28709397231347494,0.18898357165246737
98,1996.0,-2.1152008,-5.2520661,-125.37545734880001,25.3776431502265,-1.9850669333333333,25.440974834531303,0.2819222779111397,0.18349709357074545
99,1995.9333333333334,-1.75,-5.47,-111.61250000000001,25.589042690438543,-1.8459645333333332,25.47402075189234,0.3071440579654797,0.1773669901352537
