1995,9,11,623,-84
1995,9,12,604,-103
1995,9,13,617,-90
1995,9,14,648,-59
1995,9,15,633,-74
1995,9,16,607,-100
1995,9,17,612,-95
1995,9,18,650,-57
1995,9,19,661,-46
1995,9,20,646,-61
1995,9,21,673,-34
1995,9,22,675,-32
1995,9,23,663,-44
1995,9,24,658,-49
1995,9,25,677,-30
1995,9,26,679,-28
1995,9,27,651,-56
1995,9,28,643,-64
1995,9,29,652,-55
1995,9,30,645,-62
1995,10,1,647,-60
1995,10,2,649,-58
1995,10,3,656,-51
1995,10,4,668,-39
1995,10,5,677,-30
1995,10,6,686,-21
1995,10,7,674,-33
1995,10,8,677,-30
1995,10,9,687,-20
1995,10,10,670,-37
1995,10,11,655,-52
1995,10,12,650,-57
1995,10,13,672,-35
1995,10,14,698,-9
1995,10,15,698,-9
1995,10,16,680,-27
1995,10,17,666,-41
1995,10,18,666,-41
1995,10,19,681,-26
1995,10,20,697,-10
1995,10,21,694,-13
1995,10,22,694,-13
1995,10,23,704,-3
1995,10,24,716,9
1995,10,25,700,-7
1995,10,26,685,-22
1995,10,27,693,-14
1995,10,28,705,-2
1995,10,29,693,-14
1995,10,30,688,-19
1995,10,31,699,-8
1995,11,1,698,-9
1995,11,2,692,-15
1995,11,3,696,-11
1995,11,4,673,-34
1995,11,5,673,-34
1995,11,6,677,-30
1995,11,7,661,-46
1995,11,8,665,-42
1995,11,9,689,-18
1995,11,10,692,-15
1995,11,11,689,-18
1995,11,12,689,-18
1995,11,13,689,-18
1995,11,14,688,-19
1995,11,15,687,-20
1995,11,16,682,-25
1995,11,17,686,-21
1995,11,18,702,-5
1995,11,19,720,13
1995,11,20,730,23
1995,11,21,723,16
1995,11,22,731,24
1995,11,23,728,21
1995,11,24,713,6
1995,11,25,723,16
1995,11,26,728,21
1995,11,27,725,18
1995,11,28,747,40
1995,11,29,750,43
1995,11,30,741,34
1995,12,1,728,21
1995,12,2,725,18
1995,12,3,737,30
1995,12,4,745,38
1995,12,5,737,30
1995,12,6,714,7
1995,12,7,712,5
1995,12,8,706,-1
1995,12,9,702,-5
1995,12,10,708,1
1995,12,11,713,6
1995,12,12,696,-11
1995,12,13,695,-12
1995,12,14,702,-5
1995,12,15,701,-6
1995,12,16,707,0
1995,12,17,695,-12
1995,12,18,691,-16
1995,12,19,698,-9
1995,12,20,696,-11
1995,12,21,691,-16
1995,12,22,684,-23
1995,12,23,694,-13
1995,12,24,688,-19
1995,12,25,678,-29
1995,12,26,687,-20
1995,12,27,697,-10
1995,12,28,684,-23
1995,12,29,689,-18
1995,12,30,686,-21
1995,12,31,657,-50
1996,1,1,654,-53
1996,1,2,663,-44
1996,1,3,675,-32
1996,1,4,673,-34
1996,1,5,676,-31
1996,1,6,681,-26
1996,1,7,666,-41
1996,1,8,666,-41
1996,1,9,693,-14
1996,1,10,699,-8
1996,1,11,686,-21
1996,1,12,685,-22
1996,1,13,709,2
1996,1,14,705,-2
1996,1,15,688,-19
1996,1,16,701,-6
1996,1,17,701,-6
1996,1,18,702,-5
1996,1,19,709,2
1996,1,20,730,23
1996,1,21,747,40
1996,1,22,741,34
1996,1,23,739,32
1996,1,24,724,17
1996,1,25,715,8
1996,1,26,716,9
1996,1,27,709,2
1996,1,28,710,3
1996,1,29,712,5
1996,1,30,705,-2
1996,1,31,713,6
1996,2,1,699,-8
1996,2,2,697,-10
